id,name,description,url,openingHours,duration,price,address,avgRating,numReviews,numReviews_5,numReviews_4,numReviews_3,numReviews_2,numReviews_1,latitude,longitude
21306887,The Clubhouse,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d21306887-Reviews-The_Clubhouse-Ho_Chi_Minh_City.html,,,,"110 Pasteur Street , Thành phố Hồ Chí Minh",2.3,3,1,0,0,0,2,,
15750131,Blue Sky Travel,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d15750131-Reviews-Blue_Sky_Travel-Ho_Chi_Minh_City.html,,,,"92 Nguyễn Hữu Cảnh, Phường Thạnh Mỹ Tây, Thành phố Hồ Chí Minh",1.0,1,0,0,0,0,1,10.79032,106.7182
33376795,Rose Business Lounge,"ROSE Business Lounge vừa được nâng cấp thông qua quan hệ đối tác chiến lược giữa SASCO và Airport Dimensions, mang đến trải nghiệm tinh tế hòa quyện bản sắc Việt Nam với tiêu chuẩn đẳng cấp thế giới.",https://www.tripadvisor.com.vn/Attraction_Review-g293925-d33376795-Reviews-Rose_Business_Lounge-Ho_Chi_Minh_City.html,Mo-Su 00:00-23:59,2-3 giờ,,"đường bộ hành, Phường Tân Sơn Hòa, Thành phố Hồ Chí Minh",2.7,20,3,4,4,2,7,10.816253,106.66205
25446489,137 Luxury Massage,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d25446489-Reviews-137_Luxury_Massage-Ho_Chi_Minh_City.html,Mo-Su 09:00-23:00,,,"45 Thủ Khoa Huân, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh",1.0,1,0,0,0,0,1,10.773547,106.69721
14132672,Massage Boss Palace,"Nhằm đáp lại sự ủng hộ của Quý Khách,Massage Boss Palace chúng tôi đã ra Vé Mời Giá Vé Ưu Đãi 140k ​ _ Giá Vé Hấp Dẫn với Ưu Đãi : (BJ) Phòng Thường : 200k, phòng Thường Free nếu có Vé Mời. Phòng Vip : 500k giảm còn 300k (nếu có Vé Mời) Ăn Uống : Miễn Phí Mì Trứng,Nước Uống ​ _ Đội Ngũ Kỹ Thuật Viên",https://www.tripadvisor.com.vn/Attraction_Review-g293925-d14132672-Reviews-Massage_Boss_Palace-Ho_Chi_Minh_City.html,,,,"296 Hẻm 242/7 Nguyễn Thiện Thuật, Phường Bàn Cờ, Thành phố Hồ Chí Minh",1.0,2,0,0,0,0,2,10.770027,106.677414
12829921,Fruit Fair Saigon,"Đây là chợ trái cây tươi lớn nhất Sài Gòn! Hội Chợ Trái Cây Sài Gòn mang đến cho bạn hơn 50 loại trái cây nhiệt đới khác nhau từ miền Nam Việt Nam. Chúng tôi có dứa, ổi, thanh long, chuối, xoài, dưa hấu, kiwi, sơ ri, chôm chôm,...Tất cả các loại trái cây đều là trái cây hữu cơ, được nhập khẩu trực tiếp từ vườn của nông dân Việt Nam. Địa điểm cũng được trang trí theo phong cách chợ quê miền Nam Việt Nam nên ..",https://www.tripadvisor.com.vn/Attraction_Review-g293925-d12829921-Reviews-Fruit_Fair_Saigon-Ho_Chi_Minh_City.html,,Dưới 1 giờ,,"3 Nguyễn Tất Thành, Phường Xóm Chiếu, Thành phố Hồ Chí Minh",1.0,1,0,0,0,0,1,10.767488,106.70747
10836471,Genki Spa 1,"Dịch vụ spa và massage, chúng tôi cung cấp dịch vụ tốt nhất trong thị trấn cho những khách hàng thân yêu của mình. Hãy đến và thư giãn tại spa của chúng tôi",https://www.tripadvisor.com.vn/Attraction_Review-g293925-d10836471-Reviews-Genki_Spa-Ho_Chi_Minh_City.html,,2-3 giờ,,"19 Thái Văn Lung, Phường Sài Gòn, Thành phố Hồ Chí Minh",2.8,19,5,3,2,2,7,10.779452,106.70427
19449317,Tourhot24h.vn,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d19449317-Reviews-Tourhot24h_vn-Ho_Chi_Minh_City.html,"['Mo-Fr 08:30-18:30', 'Sa 08:30-12:30']",,,"12 Võ Văn Kiệt , Thành phố Hồ Chí Minh, 700000",1.0,1,0,0,0,0,1,,
27150922,Vietnam-evisa.org,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d27150922-Reviews-Vietnam_evisa_org-Ho_Chi_Minh_City.html,Mo-Fr 08:30-17:00,,,"40 Thien Phuoc Street , Thành phố Hồ Chí Minh, 72115",2.3,3,1,0,0,0,2,,
20305881,Talixo,"Talixo là một công ty công nghệ vận tải mặt đất có trụ sở tại Berlin và cung cấp 4 danh mục đặt chỗ được tiêu chuẩn hóa, từ taxi đến hạng nhất, tại hơn 100 quốc gia.",https://www.tripadvisor.com.vn/Attraction_Review-g293925-d20305881-Reviews-Talixo-Ho_Chi_Minh_City.html,Mo-Su 00:00-23:30,,,"Danckelmannstr. 9 , Thành phố Hồ Chí Minh, 14059",,0,0,0,0,0,0,,
25335358,Mitransfers - Midala,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d25335358-Reviews-Mitransfers_Midala-Ho_Chi_Minh_City.html,Mo-Su 06:00-22:00,,,"200 Truong Van Bang, Thanh My Loi Ward, Thu Duc City, Ho Chi Minh City , Thành phố Hồ Chí Minh, 700000",1.0,1,0,0,0,0,1,,
9715545,Ảnh Việt Tourist,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d9715545-Reviews-Anh_Viet_Tourist-Ho_Chi_Minh_City.html,Mo-Su 09:00-17:30,,,"247 Ðiện Biên Phủ, Phường Vườn Lài, Thành phố Hồ Chí Minh",2.8,332,68,55,49,49,111,10.783038,106.69028
25181323,VIETOURIST HOLDINGS,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d25181323-Reviews-VIETOURIST_HOLDINGS-Ho_Chi_Minh_City.html,"['Mo-Fr 08:00-17:00', 'Sa 08:00-12:00']",,,"95B-97-99 Trần Hưng Đạo, Phường Cầu Ông Lãnh, Quận 1, Thành phố Hồ Chí Minh",1.0,2,0,0,0,0,2,,
33020222,The New Gym,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d33020222-Reviews-The_New_Gym-Ho_Chi_Minh_City.html,Mo-Su 00:00-23:59,,,"Hẻm 258 Điện Biên Phủ, Phường Xuân Hòa, Thành phố Hồ Chí Minh",1.0,1,0,0,0,0,1,10.779611,106.6866
17695807,Soul Of Nation,"Soul of Nation (hay còn gọi là SoN) là một cửa hàng thời trang & quần áo có trụ sở tại Sài Gòn. Sản phẩm của chúng tôi được sản xuất 100% tại Việt Nam, bao gồm: áo thun, mũ lưỡi trai, túi xách, phụ kiện lấy cảm hứng từ hình ảnh và câu chuyện văn hóa địa phương. Giá trị và sự khác biệt của SoN đến từ những câu chuyện, thông điệp thú vị đằng sau sự tận tâm, kỹ lưỡng trong từng sản phẩm mang đến cho khách hàng.",https://www.tripadvisor.com.vn/Attraction_Review-g293925-d17695807-Reviews-Soul_Of_Nation-Ho_Chi_Minh_City.html,Mo-Su 10:00-21:30,Hơn 3 giờ,,"355 Đường Trần Hưng Đạo, Phường Cầu Ông Lãnh, Quận 1, Thành phố Hồ Chí Minh",1.0,1,0,0,0,0,1,10.760216,106.68935
24133059,An Travel Ltd.,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d24133059-Reviews-An_Travel_Ltd-Ho_Chi_Minh_City.html,,,,"925A Trường Chinh, Phường Tây Thạnh, Quận Tân Phú, Thành phố Hồ Chí Minh",1.0,1,0,0,0,0,1,10.823099,106.62966
33178150,Công Viên Lê Hữu Kiều,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d33178150-Reviews-Cong_Vien_Le_H_u_Ki_u-Ho_Chi_Minh_City.html,Mo-Su 00:00-23:59,,,"42 Lê Hữu Kiều, Phường Bình Trưng, Thành phố Hồ Chí Minh",1.0,1,0,0,0,0,1,10.784816,106.75578
33672474,Koi Fitness And Wellness,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d33672474-Reviews-Koi_Fitness_And_Wellness-Ho_Chi_Minh_City.html,"['Mo,Tu,We,Th,Sa 05:00-23:00', 'Su 00:00-23:00']",,,"624 Đường Hồng Bàng, Phường Minh Phụng, Thành phố Hồ Chí Minh",1.0,1,0,0,0,0,1,10.753577,106.64458
32761878,Health Land Spa,"Health Land Spa là điểm đến hoàn hảo cho những ai đang tìm kiếm trải nghiệm chăm sóc sức khỏe sang trọng và cá nhân hóa. Chúng tôi mời bạn nâng cao sự thư giãn bằng liệu pháp sóng năng lượng của chúng tôi, được trực tiếp thực hiện bởi các chuyên gia hàng đầu đến từ Đài Loan. Liệu pháp độc đáo này không chỉ giúp khai thông kinh mạch và giảm căng thẳng mà còn trẻ hóa năng lượng và cải thiện sức khỏe tổng thể.",https://www.tripadvisor.com.vn/Attraction_Review-g293925-d32761878-Reviews-Health_Land_Spa-Ho_Chi_Minh_City.html,Mo-Su 09:30-21:30,,,"123 Lê Lợi, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh",1.0,1,0,0,0,0,1,10.772429,106.69958
25348750,Hello Weekend Market,"HELLO WEEKEND MARKET là khu chợ trời vào mỗi cuối tuần, địa điểm yêu thích của giới trẻ TP.HCM và được thành lập từ năm 2013. Hello Weekend Market được tổ chức định kỳ vào mỗi cuối tuần, nơi bạn có thể mua sắm quần áo, đồ trang trí nhà cửa, phụ kiện. ..bạn cũng có thể thưởng thức nhiều món ăn đường phố tại chợ. Địa điểm của Hello Weekend Market thay đổi hàng tuần. Vui lòng kiểm tra kỹ địa điểm thông qua trang người hâm mộ của chúng tôi để biết thêm thông tin. Cảm ơn!",https://www.tripadvisor.com.vn/Attraction_Review-g293925-d25348750-Reviews-Hello_Weekend_Market-Ho_Chi_Minh_City.html,Sa-Su 09:00-22:00,,,"11BIS Đường Nguyễn Thị Minh Khai, Phường Sài Gòn, Thành phố Hồ Chí Minh",1.5,2,0,0,0,1,1,10.786893,106.70166
21003760,Le Saigonnais Domestic Lounge,"Le Sài Gònnais Business Lounge đại diện cho văn hóa địa phương Sài Gòn – TP.HCM, với phong cách cổ điển và tinh tế, hài hòa với hình ảnh kiến ​​trúc Sài Gòn xưa và nét trang trí hiện đại. Dòng chảy cuộc sống, tinh thần năng động, uyển chuyển của “người Sài Gòn” được thể hiện chính xác đến từng chi tiết và nổi bật qua hình ảnh quen thuộc của những vòng xoay đường phố, thể hiện sự tôn trọng chân thực sự riêng tư của hành khách và hài hòa với kiến ​​trúc tổng thể. Từng chi tiết, từng cách trang trí của Lounge này đều có thể chạm đến cảm xúc của mỗi vị khách yêu Sài Gòn.",https://www.tripadvisor.com.vn/Attraction_Review-g293925-d21003760-Reviews-Le_Saigonnais_Domestic_Lounge-Ho_Chi_Minh_City.html,Mo-Su 04:30-23:30,,,"đường bộ hành, Phường Tân Sơn Hòa, Thành phố Hồ Chí Minh",2.3,6,1,1,0,1,3,10.814911,106.66222
34307974,TML park,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d34307974-Reviews-TML_park-Ho_Chi_Minh_City.html,Mo-Su 00:00-23:59,,,"86 Nguyễn Thanh Sơn, Phường Cát Lái, Thành phố Thủ Đức, Thành phố Hồ Chí Minh",1.0,1,0,0,0,0,1,10.776081,106.75785
26778502,Hồ Chí Minh,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d26778502-Reviews-H_Chi_Minh-Ho_Chi_Minh_City.html,,,,"27 Nguyễn Thị Diệu, Phường Xuân Hòa, Thành phố Hồ Chí Minh",1.0,1,0,0,0,0,1,10.775236,106.68879
27416653,Canalis Club,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d27416653-Reviews-Canalis_Club-Ho_Chi_Minh_City.html,"Mo,Tu,We,Fr,Sa,Su 21:00-03:00",,,"262 Nam Kỳ Khởi Nghĩa, Phường Xuân Hòa, Thành phố Hồ Chí Minh",1.0,1,0,0,0,0,1,10.787318,106.68704
33249762,Redbus,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d33249762-Reviews-Redbus-Ho_Chi_Minh_City.html,,,,"8-15 Tôn Đức Thắng, Phường Sài Gòn, Thành phố Hồ Chí Minh",,0,0,0,0,0,0,10.77416,106.70609
20105024,"Delta International Co.,Ltd","Dịch vụ tài xế nói tiếng Anh sang trọng tại Việt Nam. Xuất phát từ Hà Nội, Đà Nẵng, Nha Trang và TP.HCM. Các dịch vụ có sẵn từ xe sedan 4 chỗ đến xe buýt mini hạng sang 16 chỗ.",https://www.tripadvisor.com.vn/Attraction_Review-g293925-d20105024-Reviews-Delta_International_Co_Ltd-Ho_Chi_Minh_City.html,"['Mo-Fr 07:30-17:00', 'Sa 07:00-11:00']",,,"67 Trần Quốc Hoàn, Phường Tân Sơn Nhất, Thành phố Hồ Chí Minh",,0,0,0,0,0,0,10.80406,106.66412
27476214,Cockstock Dien Bien Phu - Piercing,"Studio xỏ khuyên chuyên nghiệp hàng đầu Việt Nam với phòng xỏ tiêu chuẩn quốc tế và nghệ nhân xỏ khuyên có tay nghề cao. Chúng tôi chuyên về xỏ khuyên tai, xỏ khuyên trên cơ thể và chăm sóc sau xỏ khuyên. Chúng tôi cung cấp dịch vụ chăm sóc hậu mãi miễn phí tại cửa hàng và hỗ trợ trực tuyến 24/7 bởi các chuyên gia y tế. Hơn 600 phụ kiện khuyên tai và khuyên tai của chúng tôi được làm từ vật liệu cấy ghép đáp ứng các tiêu chuẩn của Hiệp hội Thử nghiệm và Vật liệu Hoa Kỳ (ASTM) và Hiệp hội Thợ xỏ khuyên chuyên nghiệp (APP).",https://www.tripadvisor.com.vn/Attraction_Review-g293925-d27476214-Reviews-Cockstock_Dien_Bien_Phu_Piercing-Ho_Chi_Minh_City.html,Mo-Su 09:00-21:00,,,"103 Đinh Tiên Hoàng, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh",,0,0,0,0,0,0,10.790697,106.69746
17376195,Mai Linh Taxi,Taxi Mai Linh với màu xanh đặc trưng đã phủ sóng khắp 63 tỉnh thành và 4 hòn đảo khắp Việt Nam với hơn 20 năm kinh nghiệm kinh doanh. Hãy đặt chỗ cho chúng tôi ngay bây giờ trên: - Tổng đài của chúng tôi: 1055 (sử dụng khắp Việt Nam) - Ứng dụng: http://bit.ly/MaiLinhApp,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d17376195-Reviews-Mai_Linh_Taxi-Ho_Chi_Minh_City.html,,,,"16B Nguyễn Bỉnh Khiêm, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh",2.6,5,2,0,0,0,3,10.79085,106.70115
9794900,Jumbo,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d9794900-Reviews-Jumbo-Ho_Chi_Minh_City.html,,,,"11A Ngô Văn Năm, Thành phố Hồ Chí Minh",1.5,2,0,0,0,1,1,10.78129,106.70598
17791332,Mitransfers,"Chúng tôi cung cấp dịch vụ vận chuyển sân bay chuyên nghiệp, cho thuê xe và dịch vụ phiên dịch chuyên nghiệp. Chúng tôi tin rằng MiTranslike sẽ là cầu nối hoàn hảo giữa bạn và người dân địa phương! Hãy liên hệ với chúng tôi để được phục vụ tốt nhất!",https://www.tripadvisor.com.vn/Attraction_Review-g293925-d17791332-Reviews-Mitransfers-Ho_Chi_Minh_City.html,,,,"Hoàng Đạo Thúy, Phường Bình Đông, Thành phố Hồ Chí Minh",2.3,3,1,0,0,0,2,10.69674,106.59709
27490034,COCKSTOCK CMT8 - Piercing & Aftercare,"Studio xỏ khuyên chuyên nghiệp hàng đầu Việt Nam với phòng xỏ tiêu chuẩn quốc tế và nghệ nhân xỏ khuyên có tay nghề cao. Chúng tôi chuyên về xỏ khuyên tai, xỏ khuyên trên cơ thể và chăm sóc sau xỏ khuyên. Chúng tôi cung cấp dịch vụ chăm sóc hậu mãi miễn phí tại cửa hàng và hỗ trợ trực tuyến 24/7 bởi các chuyên gia y tế. Hơn 600 phụ kiện khuyên tai và khuyên tai của chúng tôi được làm từ vật liệu cấy ghép đáp ứng các tiêu chuẩn của Hiệp hội Thử nghiệm và Vật liệu Hoa Kỳ (ASTM) và Hiệp hội Thợ xỏ khuyên chuyên nghiệp (APP).",https://www.tripadvisor.com.vn/Attraction_Review-g293925-d27490034-Reviews-COCKSTOCK_CMT8_Piercing_Aftercare-Ho_Chi_Minh_City.html,,,,"285/46 Cach Mang Thang 8, Ward 12, District 10 , Thành phố Hồ Chí Minh",,0,0,0,0,0,0,,
5772731,Cool Travel - Private Day Tours,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d5772731-Reviews-Cool_Travel_Private_Day_Tours-Ho_Chi_Minh_City.html,Mo-Fr 08:00-17:00,,,"4 Nguyễn Đình Chiểu, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh",,0,0,0,0,0,0,10.79181,106.70265
32976648,Vietnam Birding,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d32976648-Reviews-Vietnam_Birding-Ho_Chi_Minh_City.html,,,,"94 Xuân Thuỷ, Phường An Khánh, Thành phố Thủ Đức, Thành phố Hồ Chí Minh",2.0,4,1,0,0,0,3,10.803609,106.73501
2232886,Vietnamese Traditional Massage Institute,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d2232886-Reviews-Vietnamese_Traditional_Massage_Institute-Ho_Chi_Minh_City.html,,,,"189 Cống Quỳnh, Phường Cầu Ông Lãnh, Quận 1, Thành phố Hồ Chí Minh",2.5,60,7,14,4,11,24,10.76648,106.68869
9806390,Bến xe Chợ Lớn,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d9806390-Reviews-Cho_Lon_Bus_Terminal-Ho_Chi_Minh_City.html,,,,"197 Đường Lê Quang Sung, Phường Bình Tây, Thành phố Hồ Chí Minh",2.8,19,0,6,8,0,5,10.75125,106.64607
12511664,Thành Bưởi,Dịch vụ vận chuyển liên tỉnh.,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d12511664-Reviews-Thanh_Buoi-Ho_Chi_Minh_City.html,Mo-Su 00:00-23:59,,,"286 Đường Lê Hồng Phong, Phường Chợ Quán, Thành phố Hồ Chí Minh",2.7,37,12,4,0,3,18,10.76189,106.67666
11929801,King Karaoke,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d11929801-Reviews-King_Karaoke-Ho_Chi_Minh_City.html,Mo-Su 10:00-00:00,,,"44 Đông Du, Phường Sài Gòn, Thành phố Hồ Chí Minh",1.7,7,0,0,2,1,4,10.77624,106.70521
11547229,Mai Linh,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d11547229-Reviews-Mai_Linh-Ho_Chi_Minh_City.html,Mo-Su 00:00-23:59,,,"91 Hai Bà Trưng, Thành phố Hồ Chí Minh",2.5,13,1,3,3,0,6,10.77736,106.70427
7907341,Nhà May Trứ Danh,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d7907341-Reviews-Nha_May_Tru_Danh_King_s_veston-Ho_Chi_Minh_City.html,,,,"Xô Viết Nghệ Tĩnh, Phường Gia Định, Thành phố Hồ Chí Minh",,0,0,0,0,0,0,10.79983,106.71107
11435998,SaigonAir Taxi,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d11435998-Reviews-SaigonAir_Taxi-Ho_Chi_Minh_City.html,,,,"Đường A1, Phường Đông Hưng Thuận, Quận 12, Thành phố Hồ Chí Minh",1.0,5,0,0,0,0,5,10.82738,106.6097
8262806,S'hekin spa,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d8262806-Reviews-S_hekin_spa-Ho_Chi_Minh_City.html,,,,"180 Nguyễn Đình Chiểu, Phường Xuân Hòa, Thành phố Hồ Chí Minh",,0,0,0,0,0,0,10.77925,106.69071
11437239,Green World Car Rental Company,"Công ty cho thuê xe Green World Car Rental chuyên môn hóa là dịch vụ cho thuê xe hàng đầu tại Việt Nam và chúng tôi cung cấp nhiều dòng xe mới nhất có tài xế với mức giá hợp lý. Chúng tôi có 35 xe đời mới nhất từ ​​4 chỗ đến 16 chỗ đang cung cấp 2 dịch vụ chính ngắn hạn và dài hạn + Xe có tài xế (đi công tác/du lịch/sự kiện, đưa đón...) + Cho thuê xe tự lái. Sứ mệnh của công ty là cung cấp nhiều sự lựa chọn cho các công ty, tập đoàn đa quốc gia, doanh nhân, khách hàng cá nhân cần một phương tiện di chuyển để đi công tác, du lịch và mục đích cá nhân. Dựa trên kinh nghiệm sâu sắc và sự chuyên nghiệp trong lĩnh vực cho thuê xe với thương hiệu đã được cam kết, chúng tôi tin rằng khách hàng sẽ hài lòng về dịch vụ của chúng tôi. Vui lòng truy cập trang web của chúng tôi để biết thêm thông tin.",https://www.tripadvisor.com.vn/Attraction_Review-g293925-d11437239-Reviews-Green_World_Car_Rental_Company-Ho_Chi_Minh_City.html,"['Mo-Sa 09:00-17:00', 'Su 09:00-20:00']",Hơn 3 giờ,,"8 Đường Số 5, Phường An Khánh, Thành phố Thủ Đức, Thành phố Hồ Chí Minh",2.6,11,3,1,1,1,5,10.809392,106.73242
19042146,Glam Bistro & Lounge,"Glam Lounge là địa điểm thư giãn và thưởng thức rượu cùng những món ăn kèm nhiều màu sắc, hương vị với phong cách rất riêng mà chỉ khi đến Glam bạn mới được trải nghiệm mà thôi.",https://www.tripadvisor.com.vn/Attraction_Review-g293925-d19042146-Reviews-Glam_Bistro_Lounge-Ho_Chi_Minh_City.html,Mo-Su 09:00-23:45,2-3 giờ,,"2A Thạch Thị Thanh, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh",,0,0,0,0,0,0,10.789898,106.693794
19041785,Lotus Garden Foot Spa,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d19041785-Reviews-Lotus_Garden_Foot_Spa-Ho_Chi_Minh_City.html,,,,"798 Tỉnh lộ 10, Phường Bình Trị Đông, Quận Bình Tân, Thành phố Hồ Chí Minh",,0,0,0,0,0,0,10.75829,106.60918
26632244,G7 Taxi Hồ Chí Minh,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d26632244-Reviews-G7_Taxi_H_Chi_Minh-Ho_Chi_Minh_City.html,,,,"925A Trường Chinh, Phường Tây Thạnh, Quận Tân Phú, Thành phố Hồ Chí Minh",1.0,2,0,0,0,0,2,10.823099,106.62966
20328745,Mivy Nails,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d20328745-Reviews-Mivy_Nails-Ho_Chi_Minh_City.html,Mo-Su 09:00-20:00,,,"147 Đường Nguyễn Trãi, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh",,0,0,0,0,0,0,10.76889,106.69001
4945634,Gach Trang Tri Italy,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d4945634-Reviews-Gach_Trang_Tri_Italy-Ho_Chi_Minh_City.html,,,,"Phước Thiện, Phường Long Bình, Thành phố Thủ Đức, Thành phố Hồ Chí Minh",,0,0,0,0,0,0,10.84841,106.84015
10068765,Osaka 173 Spa Massage,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d10068765-Reviews-Osaka_173_Spa_Massage-Ho_Chi_Minh_City.html,,,,"171 Đường Phạm Ngũ Lão, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh",1.4,8,0,1,0,0,7,10.76899,106.6943
28285027,Nhut Tailor Sofitel,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d28285027-Reviews-Nhut_Tailor_Sofitel-Ho_Chi_Minh_City.html,Mo-Su 08:00-19:30,,,"17 Lê Duẩn, Phường Sài Gòn, Thành phố Hồ Chí Minh",,0,0,0,0,0,0,10.783716,106.70205
21027862,Saigon Caztus,"chúng tôi bán nhiều loại quà tặng thủ công cao cấp của Việt Nam từ cửa hàng quà tặng và quà lưu niệm thủ công của Việt Nam,",https://www.tripadvisor.com.vn/Attraction_Review-g293925-d21027862-Reviews-Saigon_Caztus-Ho_Chi_Minh_City.html,Mo-Su 09:00-22:00,,,"37 Lê Lợi, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh",,0,0,0,0,0,0,,
26853903,Phòng khám Đa khoa Tháng Tám,"Được thành lập dưới sự phê chuẩn hoạt động của Sở Y Tế TP.Hồ Chí Minh, Phòng Khám Đa Khoa Tháng Tám nằm tại vị trí đắc địa 74 Cách Mạng Tháng 8, P.6, Q.3, TP.HCM đã và đang là một trong những địa chỉ chăm sóc sức khỏe toàn diện và chu đáo nhất hiện nay cho người dân sống tại TP.HCM và các khu vực lân cận...",https://www.tripadvisor.com.vn/Attraction_Review-g293925-d26853903-Reviews-Phong_kham_Da_khoa_Thang_Tam-Ho_Chi_Minh_City.html,Mo-Su 08:00-20:00,,,"497A Đường Cách Mạng Tháng Tám, Thành phố Hồ Chí Minh",1.0,2,0,0,0,0,2,10.782301,106.67325
11725999,Explore Spa by Le Meridien Saigon,"Nằm trên tầng 9, Explore Spa by Le Meridien Sài Gòn là một ốc đảo thoải mái cung cấp một loạt các dịch vụ chuyên nghiệp từ trị liệu bằng hương thơm đến mát-xa đặc trưng bằng các sản phẩm có nguồn gốc từ biển và tuyển chọn các nguyên liệu địa phương trong các phương pháp trị liệu đặc trưng.",https://www.tripadvisor.com.vn/Attraction_Review-g293925-d11725999-Reviews-Explore_Spa_by_Le_Meridien_Saigon-Ho_Chi_Minh_City.html,Mo-Su 08:00-22:00,1-2 giờ,,"3C Tôn Đức Thắng, Phường Sài Gòn, Thành phố Hồ Chí Minh",,0,0,0,0,0,0,10.77991,106.70732
20999961,Volcano,"Bình yên nhưng cũng sôi nổi, Volcano mang đến một không gian thân thiện, gần gũi giữa phố Bùi Viện, nơi nổi tiếng đông đúc và ồn ào. Tận hưởng từng giây phút thư giãn tại Volcano với nhiều loại cocktail thơm ngon và âm nhạc thư giãn dưới lòng đất. Hứa rằng chúng tôi sẽ không làm bạn thất vọng. #Cocktailbar #Cuộc sống về đêm #Buivien #volcanococktailbar #volcanobar",https://www.tripadvisor.com.vn/Attraction_Review-g293925-d20999961-Reviews-Volcano-Ho_Chi_Minh_City.html,Mo-Su 17:30-03:00,,,"31 Bùi Viện, Thành phố Hồ Chí Minh",2.0,5,1,0,0,1,3,10.767337,106.693504
26632193,G7 Taxi Hồ Chí Minh,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d26632193-Reviews-G7_Taxi_H_Chi_Minh-Ho_Chi_Minh_City.html,,,,"925A Trường Chinh, Phường Tây Thạnh, Quận Tân Phú, Thành phố Hồ Chí Minh",1.0,2,0,0,0,0,2,10.823099,106.62966
33669397,KOI Fitness & Wellness,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d33669397-Reviews-KOI_Fitness_Wellness-Ho_Chi_Minh_City.html,"['Mo-Sa 05:00-23:00', 'Su 12:00-23:00']",,,"624 Đường Hồng Bàng, Phường Minh Phụng, Thành phố Hồ Chí Minh",1.0,2,0,0,0,0,2,10.75356,106.64457
9996647,tiNiWorld,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d9996647-Reviews-TiNiWorld-Ho_Chi_Minh_City.html,,,,"99 Đường Nguyễn Văn Cừ, Phường Cầu Ông Lãnh, Quận 1, Thành phố Hồ Chí Minh",1.8,5,1,0,0,0,4,10.76046,106.68374
24132166,Canalis Club,"Một trong những câu lạc bộ lâu đời nhất tại thành phố Hồ Chí Minh, hơn 15 năm. Phù hợp cho nhóm từ 3 người trở lên.0",https://www.tripadvisor.com.vn/Attraction_Review-g293925-d24132166-Reviews-Canalis_Club-Ho_Chi_Minh_City.html,"['Mo-Th 20:30-02:00', 'Fr,Su 20:30-03:00', 'Sa 20:30-03:30']",,,"266-268 Nam Kỳ Khởi Nghĩa, Phường Xuân Hòa, Thành phố Hồ Chí Minh",2.0,8,2,0,0,0,6,10.787565,106.68676
