id,url,name,type,openingHours,description,duration,price,address,region,avgRating,numReviews,numReviews_5,numReviews_4,numReviews_3,numReviews_2,numReviews_1
21306853,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d21306853-Reviews-Hone_Care-Ho_Chi_Minh_City.html,Hone Care,Spa,,"Hone Care Spa chuyên trị liệu Seikotsu của Nhật Bản. Chúng tôi cung cấp dịch vụ điều trị thân mật, cơ bắp và khớp cho từng người một. Chúng tôi không chỉ điều trị triệu chứng. Những gì chúng tôi làm cho bạn là một phương pháp điều trị đã được chứng minh là chữa khỏi hoàn toàn cơn đau của bạn. Tất cả nhân viên của chúng tôi đều được đào tạo và giám sát bởi các chuyên gia trị liệu có trình độ của Nhật Bản. Xin vui lòng hỏi bất kỳ loại câu hỏi. Thực sự cảm ơn bạn.",1-2 giờ,,"Floor 1, 387 Hai Ba Trung, Ward 8, District 3 , Thành phố Hồ Chí Minh, 70000",Thành phố Hồ Chí Minh,,0,0,0,0,0,0
23159402,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d23159402-Reviews-Indo_viet_holidays-Ho_Chi_Minh_City.html,indo viet holidays,Chuyến tham quan nhiều ngày • Taxi & xe đưa đón,"['Mo-Fr 09:00-17:00', 'Sa 09:00-12:00']",,,,"76/3 Trần Phú Phường 4 Vĩnh Long, Vietnam  , Thành phố Hồ Chí Minh, 7000",Thành phố Hồ Chí Minh,,0,0,0,0,0,0
20871188,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d20871188-Reviews-Bach_Phong_Travel-Ho_Chi_Minh_City.html,Bach Phong Travel,"Tour thăm quan thành phố • Chuyến tham quan quán bar, câu lạc bộ & quán rượu","['Mo-Fr 08:00-17:30', 'Sa-Su 08:00-16:00']",,,,"594/1/20 Au Co District Tan Binh , Thành phố Hồ Chí Minh, 70000",Thành phố Hồ Chí Minh,,0,0,0,0,0,0
20974939,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d20974939-Reviews-Saigon_Hot_Spring-Ho_Chi_Minh_City.html,Saigon Hot Spring,Nhà tắm kiểu La Mã • Spa nước nóng,"['Tu-Fr 17:00-00:00', 'Sa-Su 10:00-00:00']","Suối nước nóng Sài Gòn là khu tắm nước nóng công cộng ngay giữa Sài Gòn. Bạn sẽ bước vào một tòa nhà mang phong cách Nhật Bản. Chúng tôi bố trí mọi thứ theo phong cách Nhật Bản và cung cấp phòng xông hơi khô, bồn tắm và các dịch vụ khác.",1-2 giờ,,"8a/1c1 Thái Văn Lung, P Bến Nghé, Quận 1 Bến Nghé, Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,,0,0,0,0,0,0
18936557,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d18936557-Reviews-Vietnam_Must_Do_Tours-Ho_Chi_Minh_City.html,Vietnam - Must Do Tours,Tour thăm quan thành phố • Chuyến tham quan ban đêm,Mo-Su 09:00-22:00,,,,"200 Đường D5, Phường 25, Bình Thạnh, Hồ Chí Minh, Vietnam , Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,,0,0,0,0,0,0
19000013,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d19000013-Reviews-Thoi_Trang_Bau_Eva_Mom-Ho_Chi_Minh_City.html,Thời Trang Bầu Eva Mom,Cửa hàng đặc sản & cửa hàng quà tặng,,"Công ty thời trang Eva Mom là đơn vị hàng đầu tại Việt Nam về thời trang dành cho phụ nữ mang thai. Các mẹ bầu luôn hài lòng khi sử dụng sản phẩm được thiết kế, sản xuất bởi đội ngũ lành nghề của chúng tôi.",Dưới 1 giờ,,"72 Lê Tháng Tôn P. Bến Nghé, Q.1, Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,,0,0,0,0,0,0
19041795,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d19041795-Reviews-TH_Tourist-Ho_Chi_Minh_City.html,Du Lịch Triều Hảo,Chuyến tham quan nhiều ngày • Chuyến tham quan ngắm cảnh,,,,,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,,0,0,0,0,0,0
19056116,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d19056116-Reviews-Saigon_Indispensiable_Tours-Ho_Chi_Minh_City.html,Saigon Indispensiable Tours,Chuyến tham quan ẩm thực • Chuyến đi trong ngày,,,,,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,,0,0,0,0,0,0
19085474,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d19085474-Reviews-Saigoncrawl_by_Rockstacrawls-Ho_Chi_Minh_City.html,Saigoncrawl by Rockstacrawls,"Chuyến tham quan quán bar, câu lạc bộ & quán rượu • Săn tìm đồ vật",,,,,"76 Lê Lai , Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,,0,0,0,0,0,0
19122344,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d19122344-Reviews-TRUST_POWER_RENT_A_CAR-Ho_Chi_Minh_City.html,TRUST POWER RENT A CAR,Chuyến tham quan nhiều ngày • Taxi & xe đưa đón,"['Mo-Sa 07:30-18:30', 'Su 07:30-16:30']",,,,"187 Le Van Luong, Nha Be Hoang Anh Gold House, Thành phố Hồ Chí Minh, 70000",Thành phố Hồ Chí Minh,,0,0,0,0,0,0
19244492,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d19244492-Reviews-Indochina_Partner_Travel_IPT-Ho_Chi_Minh_City.html,Indochina Partner Travel - IPT,Chuyến tham quan bằng thuyền • Chuyến tham quan tư nhân,"['Mo-Fr 08:00-17:00', 'Sa 08:00-12:00']",,,,"151-155 Ben Van Don, Ward 6, District 4 Suite #5.55, 5th Floor, Rivergate Residence Building, Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,,0,0,0,0,0,0
19397199,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d19397199-Reviews-Quicktransfer-Ho_Chi_Minh_City.html,Quicktransfer,Taxi & xe đưa đón,,Dịch vụ đưa đón sân bay đáng tin cậy và không rắc rối,,,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,,0,0,0,0,0,0
19763892,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d19763892-Reviews-TheMay-Ho_Chi_Minh_City.html,theMay,Cửa hàng đặc sản & cửa hàng quà tặng,,"theMay – Phụ kiện thủ công từ vải dệt truyền thống của các dân tộc Việt Nam. Dệt may thủ công là một phần quan trọng của văn hóa dân tộc. Được làm từ chất liệu dệt thủ công của Việt Nam, sản phẩm của chúng tôi sẽ mang đến cho bạn định nghĩa mới về sự tự tin.",Dưới 1 giờ,,"Tầng 1, 298 Hai Bà Trưng Tân Định, Quận 1, Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,,0,0,0,0,0,0
19685044,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d19685044-Reviews-CET_Travel-Ho_Chi_Minh_City.html,CET Travel,Chuyến tham quan nhiều ngày • Chuyến đi trong ngày,Mo-Su 08:00-17:00,,,,"14/23 Street No.53, Ward 14, Go Vap District , Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,,0,0,0,0,0,0
19807545,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d19807545-Reviews-Jun_Tran-Ho_Chi_Minh_City.html,Jun Tran,Taxi & xe đưa đón • Chuyến tham quan bằng xe đạp,Mo-Su 07:00-22:00,,,,"271 Nguyen Trai Street , Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,,0,0,0,0,0,0
19835680,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d19835680-Reviews-Qilin_Cocktail_Bar-Ho_Chi_Minh_City.html,Qilin Cocktail Bar,"Chuyến tham quan quán bar, câu lạc bộ & quán rượu • Chuyến tham quan & nếm rượu vang",Mo-Su 17:00-23:30,,,,"214 Nguyễn Công TrứPhường Nguyễn Thái Bình, Quận 1 Lầu 1 , Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,,0,0,0,0,0,0
19865970,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d19865970-Reviews-CTM_Tour-Ho_Chi_Minh_City.html,CTM Tour,Chuyến tham quan bằng thuyền • Chuyến tham quan leo núi,"['Mo-Fr 09:00-17:00', 'Sa 09:00-12:00']",,,,"Số 3 - Đường 65 - Phường Tân Kiểng - Quận 7 - Tp.HCM  , Thành phố Hồ Chí Minh, 70000",Thành phố Hồ Chí Minh,,0,0,0,0,0,0
19920892,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d19920892-Reviews-Aussie_Travel_Saigon-Ho_Chi_Minh_City.html,Aussie Travel Saigon,Chuyến tham quan nhiều ngày • Taxi & xe đưa đón,Mo-Su 07:00-18:00,,,,"190 Hong Bang, Phuong 12 Level 2 Shop 1, Thành phố Hồ Chí Minh, Disrtict 5",Thành phố Hồ Chí Minh,,0,0,0,0,0,0
19207849,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d19207849-Reviews-Cyclo_Trip_Experience-Ho_Chi_Minh_City.html,Cyclo Trip Experience,Taxi & xe đưa đón,Mo-Su 08:00-21:00,"Cyclo Resto được thành lập vào năm 2015 và đang vận hành 4 dịch vụ chính Đó là nhà hàng ẩm thực Việt Nam, Lớp học nấu ăn, Chuyến tham quan bằng xe sidecar và đường hầm củ chi, Trải nghiệm chuyến đi xích lô Chúng tôi thực sự muốn mang đến trải nghiệm xích lô thực sự với khẩu hiệu 'Không lừa đảo tài xế xích lô trong các chiến dịch ở TP.HCM'. Mong rằng du khách sẽ có được khoảng thời gian vui vẻ ở Sài Gòn với chuyến đi xích lô.",,,"6/28 Cach Mang Thang Tam st, Ben Thanh ward, district 1, HCMC , Thành phố Hồ Chí Minh, 70000",Thành phố Hồ Chí Minh,,0,0,0,0,0,0
19242216,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d19242216-Reviews-Minh_Pham-Ho_Chi_Minh_City.html,Minh Pham,Xưởng vẽ & làm đồ gốm,,"Minh GuitarClass mang đến cho bạn trải nghiệm độc đáo để khám phá Sài Gòn qua âm nhạc. Chúng tôi hoan nghênh mọi người đến thăm Home Studio của chúng tôi tại Quận 3, TP.HCM! Minh có hơn 20 năm kinh nghiệm biểu diễn. Anh thành lập ban nhạc đầu tiên của mình tại Hà Nội và phát hành album đầu tay vào năm 1999. Anh theo học nhạc cổ điển tại Nhạc viện Hà Nội và học guitar riêng môn Blues/R&R ở Nga vào cuối những năm 1990. Minh cũng được tiếp xúc với văn hóa ở Mỹ, nơi anh đã sống 2 năm và trở thành thành viên của Hiệp hội Guitar Cổ điển Boston. Trở lại VN vào năm 2019, anh mong muốn được chia sẻ trải nghiệm âm nhạc của mình với du khách quốc tế tại Sài Gòn.",,,"36 Highland Avenue Watertown, Thành phố Hồ Chí Minh, 02472",Thành phố Hồ Chí Minh,,0,0,0,0,0,0
19313334,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d19313334-Reviews-ASSALAM_TRAVEL-Ho_Chi_Minh_City.html,ASSALAM TRAVEL,Chuyến tham quan nhiều ngày • Chuyến tham quan tư nhân,,,,,"11E Phan Ke Binh , Thành phố Hồ Chí Minh, 70000",Thành phố Hồ Chí Minh,,0,0,0,0,0,0
19408214,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d19408214-Reviews-Midimo-Ho_Chi_Minh_City.html,Midimo,Cửa hàng đặc sản & cửa hàng quà tặng,"['Mo 08:00-18:00', 'Tu-Th 09:00-18:00', 'Fr 09:00-17:00', 'Sa 09:00-12:00']","Mỗi sản phẩm MIDIMO là một cơ hội để chúng tôi gửi đến bạn một câu chuyện. Những chai tinh dầu chúng tôi có không chỉ đơn giản là một sản phẩm hay một câu chuyện cầu kỳ như những sản phẩm khác mà bạn đã có dịp đọc ở đâu đó. MIDIMO của chúng tôi chỉ đơn giản là những mẫu chuyện đời thường, những câu chuyện đời thường hay những câu chuyện lạ được kể lại ở một vùng đất chưa được nghe nhiều.",1-2 giờ,,"369 Trần Hưng Đạo Phường Cầu Kho, Quận 1, Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,,0,0,0,0,0,0
19552629,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d19552629-Reviews-Vietnam_Let_s_Go-Ho_Chi_Minh_City.html,Vietnam Let's Go,Xưởng vẽ & làm đồ gốm • Chuyến tham quan bằng thuyền,Mo-Su 09:30-18:30,,,,"204b6/8 Nguyễn Văn Hưởng Thảo Điền Quận 2  , Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,,0,0,0,0,0,0
19649508,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d19649508-Reviews-VICKY_Spa-Ho_Chi_Minh_City.html,VICKY Spa,Spa,"['Mo-Sa 09:00-20:00', 'Su 09:00-15:00']","Ra đời với mong muốn mang đến cho khách hàng cảm giác thoải mái, thân thiện khi đến với Vicky Spa. Với đội ngũ nhân viên chuyên nghiệp, tận tình hứa hẹn sẽ mang lại nhiều trải nghiệm tuyệt vời khi đến đây.",1-2 giờ,,"285/2 Võ Văn Tần Phường 5, Quận 3, Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,,0,0,0,0,0,0
19649513,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d19649513-Reviews-Ficlay-Ho_Chi_Minh_City.html,Ficlay,Cửa hàng đặc sản & cửa hàng quà tặng,,"FICLAY chuyên : - Đồ thủ công & quà lưu niệm độc nhất vô nhị (Tượng nhỏ theo yêu cầu, Phụ kiện độc đáo từ hoa thật) - Làm mô hình đồ ăn giả (tỷ lệ thật 1:1)",Dưới 1 giờ,,"2/31 Cao Thắng Phường 5, Quận 3, Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,,0,0,0,0,0,0
19842280,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d19842280-Reviews-J_The_Throne_Spa-Ho_Chi_Minh_City.html,J' The Throne Spa,Spa,Mo-Su 09:00-20:00,"Xin chào Jess, chủ sở hữu của The Spa J The Throne, chúng tôi có tất cả các dịch vụ từ đầu đến chân để mang đến cho bạn trải nghiệm tốt nhất. Điều trị trị liệu Móng tay-Mặt-Thân thể. Hãy đến và bạn phải thử",,,"132 Đường số 5 Khu đô thị Lake View City, Phường An Phú, Quận 2, Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,,0,0,0,0,0,0
19808862,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d19808862-Reviews-Zambaka_Travel-Ho_Chi_Minh_City.html,Zambaka Travel,Chuyến tham quan nhiều ngày • Chuyến tham quan bằng xe đạp,Mo-Su 08:00-17:30,,,,"Khang Gia Building, Phan Huy Ich, Go Vap Dist 08th Floor, Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,,0,0,0,0,0,0
19841882,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d19841882-Reviews-Be_Still_Yoga_Studio-Ho_Chi_Minh_City.html,Be Still Yoga Studio,Xưởng vẽ & làm đồ gốm • Trung tâm & trại thể thao,Mo-Su 06:30-18:30,,,,"Scenic Valley 2, Phu My Hung, District 7 C2.01, Level 2, Block C, Thành phố Hồ Chí Minh, 70000",Thành phố Hồ Chí Minh,,0,0,0,0,0,0
19984615,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d19984615-Reviews-TR_M_SPA_MASSAGE-Ho_Chi_Minh_City.html,TRẦM SPA & MASSAGE,Chuyến tham quan tự hướng dẫn & cho thuê,,,,,"87 Hoa Sữa, Phường 7, Phú Nhuận , Thành phố Hồ Chí Minh, 70000",Thành phố Hồ Chí Minh,,0,0,0,0,0,0
21028204,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d21028204-Reviews-Conifer_Tourist-Ho_Chi_Minh_City.html,Conifer Tourist,Chuyến tham quan nhiều ngày • Taxi & xe đưa đón,Mo-Sa 08:30-17:30,,,,"91a Nguyen Huu Canh, P22, Binh Thanh Unit 21, 9th floor, Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,,0,0,0,0,0,0
21192898,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d21192898-Reviews-Travel_Curious-Ho_Chi_Minh_City.html,Travel Curious,Tour thăm quan thành phố • Chuyến tham quan văn hóa,,,,,"3 Waterhouse Square 138-142 Holborn, Thành phố Hồ Chí Minh, EC1N 2SW",Thành phố Hồ Chí Minh,,0,0,0,0,0,0
21209727,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d21209727-Reviews-Haus_Of_Royalty-Ho_Chi_Minh_City.html,Haus Of Royalty,Quán bar & câu lạc bộ,,"Chào mừng bạn đến với Haus of Royal, quán bar dành cho tất cả mọi người! Chúng tôi mong muốn trở thành một khu vực vui vẻ, an toàn cho tất cả khách hàng bước qua cánh cửa của chúng tôi. Hãy tham gia cùng chúng tôi để có những cuộc trò chuyện thú vị, đồ uống tuyệt vời và những sự kiện thú vị!",2-3 giờ,,"102 Cống Quỳnh, Phường Phạm Ngũ Lão, Quận 1 , Thành phố Hồ Chí Minh, 70000",Thành phố Hồ Chí Minh,,0,0,0,0,0,0
21211986,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d21211986-Reviews-TiimR_Travel-Ho_Chi_Minh_City.html,Tiim® Travel,Chuyến tham quan đi dạo • Chuyến tham quan đường sắt,Mo-Fr 08:00-17:00,,,,"47 Dien Bien Phu street District 1, Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,,0,0,0,0,0,0
21251594,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d21251594-Reviews-Arte-Ho_Chi_Minh_City.html,Arte,Cửa hàng đặc sản & cửa hàng quà tặng,,"ARTA‹ là thương hiệu phong cách sống hành lý và túi xách hiện đại chuyên tạo ra các thiết kế chống thấm nước cho công dân toàn cầu. Chịu ảnh hưởng từ di sản Scandinavia, ARTA‹ thực hiện một cách tiếp cận không khoan nhượng đối với sự đơn giản, bắt nguồn từ chức năng cũng như mức độ phù hợp. ARTA‹ cho rằng túi xách và hành lý phù hợp không nhất thiết phải đánh đổi bằng thiết kế được cân nhắc kỹ lưỡng.\r\n",,,"31 Cao Bá Nhạ, Phường Nguyễn Cư Trinh , Thành phố Hồ Chí Minh, 70000",Thành phố Hồ Chí Minh,,0,0,0,0,0,0
21359452,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d21359452-Reviews-E_Acoustic_Coffee_Beer_Go_V_p-Ho_Chi_Minh_City.html,E-Acoustic Coffee & Beer Gò Vấp,Quán bar & câu lạc bộ,,,,,"551 Phan Văn Trị, Phường 5, Quận Gò Vấp , Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,,0,0,0,0,0,0
21324311,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d21324311-Reviews-Barber_House-Ho_Chi_Minh_City.html,Barber House,Thuyền cho thuê • Chuyến tham quan tự hướng dẫn & cho thuê,Mo-Su 00:00-23:30,,,,"138/42 Trương Công Định, Phường 14, Quận Tân Bình , Thành phố Hồ Chí Minh, 70000",Thành phố Hồ Chí Minh,,0,0,0,0,0,0
23043883,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d23043883-Reviews-Shop_di_Phuot-Ho_Chi_Minh_City.html,Shop đi Phượt,Cửa hàng đặc sản & cửa hàng quà tặng,Mo-Su 00:00-23:59,,,,"42/19 Trần Hưng Đạo , Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,,0,0,0,0,0,0
20218388,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d20218388-Reviews-Vietcharmtour_vn-Ho_Chi_Minh_City.html,Vietcharmtour.vn,Chuyến tham quan nhiều ngày • Taxi & xe đưa đón,"['Mo-Fr 08:30-17:00', 'Sa 08:30-12:00']",,,,"283/95 Cach Mang Thang 8 , Thành phố Hồ Chí Minh, 70000",Thành phố Hồ Chí Minh,,0,0,0,0,0,0
20254300,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d20254300-Reviews-Yuumi_Spa-Ho_Chi_Minh_City.html,Yuumi Spa,Spa,Mo-Su 08:00-20:00,,,,"285/18 Cách Mạng Tháng Tám Phường 12, Quận 10, Thành phố Hồ Chí Minh, 70000",Thành phố Hồ Chí Minh,,0,0,0,0,0,0
20256023,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d20256023-Reviews-1992_Travel-Ho_Chi_Minh_City.html,1992 Travel,Chuyến tham quan ẩm thực • Chuyến đi trong ngày,,,,,"To Hieu Street, Tan Phu District , Thành phố Hồ Chí Minh, 70000",Thành phố Hồ Chí Minh,,0,0,0,0,0,0
20241822,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d20241822-Reviews-Seagull_Tourism-Ho_Chi_Minh_City.html,Seagull Tourism,Tour thăm quan thành phố • Chuyến tham quan nhiều ngày,Mo-Fr 08:30-17:30,,,,"159 Tran Trong Cung, Nam Long Residence, Tan Thuan Dong Ward, Dist 7 , Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,,0,0,0,0,0,0
20813727,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d20813727-Reviews-24_Retro-Ho_Chi_Minh_City.html,24 Retro,Quán bar & câu lạc bộ • Quầy bar Blues,,Quầy bar 24 retro của chúng tôi là nơi bạn có thể thư giãn và trò chuyện cùng chúng tôi và bạn bè sau một ngày dài. Chúng tôi có cocktail tuyệt vời và âm nhạc tuyệt vời để các bạn đến thưởng thức ️ Tôi sẽ không nhàm chán khi bạn chỉ đi một mình.,Dưới 1 giờ,,"425/25 Nguyễn Đình Chiểu Phường 5, Quận 3, Thành phố Hồ Chí Minh, 70000",Thành phố Hồ Chí Minh,,0,0,0,0,0,0
20902791,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d20902791-Reviews-Emi_Spa-Ho_Chi_Minh_City.html,Emi Spa,Spa,,,,,"52 Dong Du Ben Nghe, Quan 1, Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,,0,0,0,0,0,0
20968586,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d20968586-Reviews-D_i_S_Villa-Ho_Chi_Minh_City.html,Đồi Sứ Villa,Chuyến tham quan tự hướng dẫn & cho thuê,Mo-Su 08:00-23:00,,,,"190 Nguyễn xiển, phường trường thạnh Quận 9, Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,,0,0,0,0,0,0
21056514,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d21056514-Reviews-LAM_BEAUTY_CLINIC-Ho_Chi_Minh_City.html,LAM BEAUTY CLINIC,Chuyến tham quan tự hướng dẫn & cho thuê,Mo-Su 08:30-19:00,,,,"264K Lê Văn Sỹ, Phường 14, Quận 3, Hồ Chí Minh (122,57 km) , Thành phố Hồ Chí Minh, 740000",Thành phố Hồ Chí Minh,,0,0,0,0,0,0
21274364,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d21274364-Reviews-Asmara_Adventure_Tour-Ho_Chi_Minh_City.html,Asmara Adventure Tour,Chuyến tham quan văn hóa • Chuyến tham quan chạy bộ,,,,,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,,0,0,0,0,0,0
22999421,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d22999421-Reviews-Empire_City-Ho_Chi_Minh_City.html,Empire City,Đài quan sát • Đấu trường & sân vận động,,"Empire City là khu phức hợp, tích hợp nhiều tiện ích giải trí và cảnh quan. Tòa nhà Empire 88 tầng với tầm nhìn bao quát TP.HCM. Empire City có đài phun nước, tháp quan sát, thắng cảnh,... nhiều tiện ích giải trí dành cho du khách khi đến Hồ Chí Minh. Một không gian vô tận và tiện lợi được thiết kế để gia tăng giá trị trong cuộc sống hàng ngày.",,,"Đại Lộ Vòng Cung Thủ Thiêm, Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,,0,0,0,0,0,0
23028940,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d23028940-Reviews-An_Spa-Ho_Chi_Minh_City.html,An Spa,Spa,Mo-Su 09:00-21:00,,,,"25 Đường Trần Phú, Phường 4 Thành phố Dalat, Thành phố Hồ Chí Minh, 670000",Thành phố Hồ Chí Minh,,0,0,0,0,0,0
23089174,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d23089174-Reviews-Kho_Massage-Ho_Chi_Minh_City.html,Khoẻ Massage,Spa,Mo-Su 10:00-22:30,,,,"128 Đào Duy Anh, P. 9, Q. Phú Nhuận , Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,,0,0,0,0,0,0
23218647,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d23218647-Reviews-Jmhair-Ho_Chi_Minh_City.html,jmhair,Taxi & xe đưa đón,Mo-Su 09:30-20:30,nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn,,,"10-12 yersin phường nguyễn thái bình quận 1 , Thành phố Hồ Chí Minh, 71010",Thành phố Hồ Chí Minh,,0,0,0,0,0,0
23294870,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d23294870-Reviews-Muse_The_Hidden_Bar-Ho_Chi_Minh_City.html,Muse - The Hidden Bar,Quán bar rượu vang,,,,,"89/8 Hàm Nghi, Phường Nguyễn Thái Bình, Quận 1 , Thành phố Hồ Chí Minh, 70000",Thành phố Hồ Chí Minh,,0,0,0,0,0,0
23296168,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d23296168-Reviews-The_Key_of_Bar_Tender-Ho_Chi_Minh_City.html,The Key of Bar&Tender,Lớp nấu ăn,Mo-Sa 12:00-20:00,"The Key of Bar&Tender - Một nơi thanh lịch và vui vẻ lấy cảm hứng từ kỷ nguyên khoa học viễn tưởng Steampunk, ở đây chúng tôi khuyến khích bạn sáng tạo, phát huy trí tưởng tượng, tìm ra mục đích trở thành Bartender, để khám phá bản thân.",,,"12/4B Nguyễn Thị Minh Khai Street, Dakao Ward, District 1 2nd Floor, Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,,0,0,0,0,0,0
23309072,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d23309072-Reviews-Lasenta_Spa_Massage-Ho_Chi_Minh_City.html,Lasenta Spa & Massage,Spa • Spa nước nóng,Mo-Su 09:00-22:00,,,,"70 Nguyễn Văn Quỳ Ngay chân cầu Phú Mỹ, Thành phố Hồ Chí Minh, 084",Thành phố Hồ Chí Minh,,0,0,0,0,0,0
23310676,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d23310676-Reviews-Lasenta_Spa_Massage-Ho_Chi_Minh_City.html,Lasenta Spa & Massage,Khu nghỉ dưỡng có suối nước nóng • Spa,Mo-Su 09:00-22:00,,,,"70 Nguyễn Văn Quỳ Quận 7, Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,,0,0,0,0,0,0
23329814,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d23329814-Reviews-Hapipi_Travel_Company_Limited-Ho_Chi_Minh_City.html,Hapipi Travel Company Limited,"Chuyến tham quan quán bar, câu lạc bộ & quán rượu • Chuyến tham quan nhiều ngày",Mo-Sa 09:00-18:00,,,,"4 Nguyễn Đình Chiểu, phường Đakao, quận 1, HCM Lầu 9, phòng 08, Thành phố Hồ Chí Minh, 71007",Thành phố Hồ Chí Minh,,0,0,0,0,0,0
